vessel,begin_date,end_date,begin_port_id,end_port_id
54,2019-03-11 00:59:00,2019-03-11 03:43:00,70,149
54,2019-03-13 03:59:00,2019-03-24 20:56:00,149,104
54,2019-03-27 09:45:00,2019-04-06 22:07:09,104,149
54,2019-04-08 22:26:47,2019-04-11 10:04:39,149,34
54,2019-04-11 19:16:39,2019-04-29 02:41:19,34,92
54,2019-04-30 20:04:02,2019-05-07 23:50:36,92,34
54,2019-05-09 01:30:23,2019-05-12 08:56:38,34,7
54,2019-05-13 14:20:43,2019-05-30 04:49:27,7,73
54,2019-05-31 05:40:28,2019-06-14 20:44:49,73,22
54,2019-06-16 01:16:30,2019-07-27 20:37:32,22,92
54,2019-07-29 11:45:16,2019-08-10 02:46:40,92,29
54,2019-08-11 07:17:57,2019-08-16 05:42:24,29,54
54,2019-09-19 04:28:33,2019-09-25 14:44:06,54,92
54,2019-09-28 01:32:17,2019-10-10 00:32:22,92,149
54,2019-10-11 20:53:54,2019-10-23 23:00:46,149,92
54,2019-10-24 17:09:38,2019-11-07 02:45:12,92,29
55,2019-01-18 07:57:00,2019-01-29 10:58:00,33,10
55,2019-02-21 16:53:00,2019-03-05 13:44:00,10,96
55,2019-03-06 13:53:00,2019-03-18 18:53:00,96,10
55,2019-03-24 17:34:00,2019-03-29 22:12:47,10,97
55,2019-04-01 16:01:20,2019-04-11 04:21:43,97,136
55,2019-04-12 10:25:21,2019-04-27 08:44:30,136,97
55,2019-04-28 07:26:36,2019-05-17 10:30:48,97,140
55,2019-05-19 11:51:59,2019-05-24 17:23:00,140,31
55,2019-05-26 05:44:17,2019-06-10 04:28:37,31,138
55,2019-06-11 05:50:54,2019-07-10 06:48:16,138,38
55,2019-07-11 01:31:48,2019-08-12 11:43:33,38,160
55,2019-08-13 16:33:19,2019-08-25 08:47:21,160,120
55,2019-08-26 08:48:07,2019-09-06 01:30:29,120,160
55,2019-09-07 17:44:30,2019-09-18 07:00:45,160,19
55,2019-09-19 20:42:45,2019-09-21 13:31:14,19,10
55,2019-09-25 10:32:21,2019-10-07 08:41:36,10,19
55,2019-10-08 14:57:46,2019-10-12 18:57:05,19,160
55,2019-10-24 13:32:25,2019-11-27 00:47:36,160,30
56,2019-01-01 04:59:00,2019-01-16 18:45:00,91,83
56,2019-01-17 19:57:00,2019-02-19 19:38:00,83,136
56,2019-02-24 03:57:00,2019-03-07 13:57:00,136,10
56,2019-03-09 19:54:00,2019-03-20 09:39:00,10,20
56,2019-03-23 06:47:00,2019-04-02 07:21:49,20,10
56,2019-04-07 13:26:20,2019-04-16 01:00:53,10,20
56,2019-04-17 10:26:07,2019-04-26 10:28:02,20,10
56,2019-04-28 10:27:14,2019-05-10 01:29:59,10,20
56,2019-05-11 18:59:58,2019-05-24 07:28:19,20,10
56,2019-06-02 08:47:31,2019-06-18 01:27:15,10,31
56,2019-06-19 23:49:27,2019-07-01 01:28:38,31,10
56,2019-07-03 18:57:49,2019-07-19 08:53:42,10,31
56,2019-07-20 23:50:00,2019-08-01 02:42:53,31,10
56,2019-08-02 13:30:58,2019-08-08 18:57:11,10,93
56,2019-08-09 18:59:41,2019-08-19 11:52:52,93,10
56,2019-09-02 07:30:19,2019-09-14 18:57:13,10,56
56,2019-09-16 05:15:32,2019-09-20 01:28:23,56,36
56,2019-09-20 23:49:14,2019-10-02 04:27:30,36,10
56,2019-10-03 11:54:25,2019-10-17 05:50:51,10,24
56,2019-10-19 10:30:55,2019-11-01 04:29:18,24,10
56,2019-11-03 14:29:30,2019-11-15 06:49:59,10,105
56,2019-11-16 17:13:29,2019-11-18 11:28:43,105,10
56,2019-11-20 06:46:34,2019-12-01 06:43:54,10,136
57,2019-01-24 01:59:00,2019-01-24 10:59:00,72,34
57,2019-02-03 01:59:00,2019-02-06 01:59:00,34,72
57,2019-03-15 00:59:00,2019-04-16 16:15:08,72,97
57,2019-04-22 10:19:29,2019-05-21 07:30:03,97,54
57,2019-05-21 23:57:26,2019-05-28 23:40:57,54,30
57,2019-05-30 05:56:54,2019-06-15 01:01:07,30,59
57,2019-06-15 18:59:14,2019-06-23 10:29:05,59,54
57,2019-06-24 01:32:29,2019-06-30 16:31:54,54,111
57,2019-07-01 23:46:45,2019-07-12 10:33:18,111,156
57,2019-07-15 01:32:14,2019-07-25 20:50:43,156,30
57,2019-07-26 23:53:11,2019-08-06 18:46:04,30,99
57,2019-08-12 02:53:18,2019-08-16 23:33:08,99,54
57,2019-08-28 02:41:01,2019-09-04 20:52:24,54,22
57,2019-09-06 04:31:45,2019-09-16 05:16:10,22,32
57,2019-09-19 08:56:48,2019-09-24 02:42:38,32,54
57,2019-09-27 01:32:12,2019-10-20 00:41:04,54,59
57,2019-10-21 11:54:22,2019-11-04 21:20:22,59,35
57,2019-11-07 09:07:07,2019-11-12 17:56:25,35,23
57,2019-11-14 03:44:15,2019-12-10 17:31:50,23,138
58,2019-01-15 13:57:00,2019-01-20 01:52:00,160,138
58,2019-03-12 00:50:00,2019-04-05 12:00:43,138,102
58,2019-04-06 13:24:06,2019-04-21 13:18:06,102,138
58,2019-04-22 18:59:50,2019-05-05 04:32:06,138,102
58,2019-05-06 01:29:15,2019-05-25 07:30:30,102,10
58,2019-05-28 18:59:06,2019-06-09 01:30:49,10,31
58,2019-06-10 06:34:42,2019-06-28 10:29:39,31,160
58,2019-06-29 11:55:26,2019-07-12 12:37:58,160,140
58,2019-07-17 04:30:53,2019-07-29 10:29:26,140,160
58,2019-07-30 11:52:28,2019-08-16 20:43:48,160,136
58,2019-08-18 02:55:48,2019-09-01 10:30:59,136,160
58,2019-09-03 14:57:45,2019-10-10 01:29:25,160,30
58,2019-10-16 23:53:36,2019-11-14 02:31:37,30,138
58,2019-11-17 00:51:26,2019-11-30 21:49:16,138,136
59,2019-02-28 22:44:00,2019-04-06 10:17:24,30,97
59,2019-04-07 13:26:22,2019-05-06 06:30:35,97,30
59,2019-05-06 18:57:37,2019-06-08 13:30:51,30,160
59,2019-06-10 14:44:18,2019-06-30 01:29:47,160,31
59,2019-07-01 18:57:04,2019-07-19 07:30:23,31,97
59,2019-07-20 08:56:26,2019-08-09 07:31:36,97,140
59,2019-08-10 07:31:28,2019-08-19 17:54:14,140,31
59,2019-08-20 23:55:28,2019-09-15 11:54:07,31,160
60,2019-01-09 22:55:00,2019-02-01 13:21:00,126,57
60,2019-02-02 13:59:00,2019-02-21 20:37:00,57,126
60,2019-02-22 00:07:00,2019-05-22 07:30:13,126,10
60,2019-05-27 17:47:29,2019-06-24 08:08:37,10,54
60,2019-06-26 08:49:22,2019-07-22 05:39:07,54,104
60,2019-07-23 08:51:01,2019-08-07 01:29:11,104,30
60,2019-08-07 23:57:11,2019-08-22 17:54:43,30,104
60,2019-08-23 20:43:24,2019-09-10 06:24:20,104,18
60,2019-09-10 22:49:53,2019-10-12 00:45:30,18,55
60,2019-10-13 05:43:53,2019-11-15 21:56:48,55,34
61,2019-01-15 01:58:00,2019-01-30 04:52:00,104,76
61,2019-02-04 04:59:00,2019-03-04 02:36:00,13,91
61,2019-03-04 13:45:00,2019-03-27 15:49:00,91,83
61,2019-03-28 21:46:00,2019-04-03 22:12:59,83,138
61,2019-04-04 22:16:20,2019-05-05 04:30:25,138,84
61,2019-05-06 16:33:36,2019-05-25 07:30:40,84,10
61,2019-05-29 23:47:26,2019-06-11 11:50:18,10,134
61,2019-06-15 20:55:03,2019-07-12 01:13:51,134,149
61,2019-07-13 20:53:25,2019-07-27 03:59:20,149,177
61,2019-07-29 07:29:48,2019-08-09 23:43:26,177,38
61,2019-08-10 23:09:21,2019-08-25 18:57:47,38,104
61,2019-08-26 23:55:20,2019-09-13 04:55:50,104,13
61,2019-09-14 05:00:53,2019-09-16 05:16:23,13,7
61,2019-09-17 04:31:33,2019-09-27 13:31:42,7,99
61,2019-09-29 07:30:53,2019-10-13 01:30:51,99,111
61,2019-10-14 01:31:48,2019-11-11 08:31:10,111,138
62,2019-01-18 01:59:00,2019-01-27 13:59:00,80,154
62,2019-01-28 07:59:00,2019-03-03 21:34:00,154,156
62,2019-03-05 19:37:00,2019-03-15 03:42:00,156,7
62,2019-03-15 21:48:00,2019-05-01 10:31:08,7,160
62,2019-05-01 17:56:50,2019-05-02 14:56:15,160,138
62,2019-05-04 07:31:38,2019-05-29 23:46:38,138,34
62,2019-05-30 23:56:01,2019-07-09 02:31:48,34,159
62,2019-07-10 04:37:42,2019-07-16 16:31:44,159,136
62,2019-07-18 17:48:56,2019-07-26 01:29:21,136,159
62,2019-07-26 23:50:20,2019-08-05 18:58:50,159,136
62,2019-08-06 20:51:51,2019-09-06 06:49:11,136,159
62,2019-09-07 17:42:29,2019-09-15 20:50:25,159,33
62,2019-09-16 23:57:06,2019-09-25 16:19:08,33,159
62,2019-09-27 12:03:09,2019-10-05 07:48:19,159,153
62,2019-10-06 05:44:31,2019-10-16 03:26:05,153,159
62,2019-10-17 02:52:51,2019-10-28 18:59:30,159,33
62,2019-10-29 20:48:32,2019-11-06 14:36:42,33,159
62,2019-11-07 15:46:06,2019-11-15 12:46:41,159,102
62,2019-11-17 21:46:56,2019-11-18 05:29:31,102,153
62,2019-11-19 09:49:00,2019-11-27 21:44:05,153,24
62,2019-11-28 00:49:32,2019-12-21 23:16:33,24,18
63,2019-01-10 07:53:00,2019-01-19 04:44:00,111,104
63,2019-01-20 07:53:00,2019-01-31 04:03:00,104,149
63,2019-02-02 01:59:00,2019-02-22 21:19:00,149,156
63,2019-02-24 02:54:00,2019-03-11 03:58:00,156,7
63,2019-03-11 06:02:00,2019-03-18 09:36:00,7,54
63,2019-03-19 03:54:00,2019-03-29 06:37:00,54,99
63,2019-03-29 11:46:00,2019-04-02 09:26:49,99,54
63,2019-04-05 09:01:38,2019-05-07 05:42:50,54,97
63,2019-05-09 07:32:17,2019-05-16 23:42:38,97,20
63,2019-05-17 23:54:07,2019-06-03 08:49:47,20,138
63,2019-06-04 14:51:18,2019-06-16 09:10:13,138,120
63,2019-06-17 09:57:24,2019-06-30 23:43:40,120,138
63,2019-07-02 01:32:55,2019-07-14 01:32:43,138,170
63,2019-07-15 01:32:13,2019-08-03 08:47:39,170,160
63,2019-08-04 10:32:02,2019-09-03 23:55:13,160,11
63,2019-09-04 23:57:52,2019-10-06 10:32:20,11,160
63,2019-10-07 13:31:55,2019-10-20 13:30:56,160,16
63,2019-10-21 13:31:52,2019-11-02 13:31:20,16,97
63,2019-11-03 18:59:25,2019-11-16 17:31:56,97,16
63,2019-11-17 17:31:43,2019-11-27 08:31:51,16,97
63,2019-11-28 08:27:43,2019-12-10 15:50:55,97,15
64,2019-05-24 20:25:29,2019-07-06 01:18:38,71,34
64,2019-07-07 23:51:43,2019-07-22 23:40:13,34,32
64,2019-07-24 01:15:06,2019-08-16 02:51:16,32,22
64,2019-08-17 04:32:00,2019-08-25 17:43:01,22,100
64,2019-08-26 20:51:31,2019-09-04 20:54:42,100,30
64,2019-09-05 23:48:39,2019-10-10 11:53:37,30,138
64,2019-10-11 18:59:01,2019-11-10 21:54:35,138,30
64,2019-11-12 00:59:19,2019-12-20 02:28:42,30,7
64,2019-12-20 21:49:54,2019-12-25 21:51:52,7,70
65,2019-01-02 04:59:00,2019-02-08 01:46:00,38,138
65,2019-02-09 16:52:00,2019-03-07 01:45:00,138,11
65,2019-03-08 04:57:00,2019-03-16 18:45:00,11,54
65,2019-04-30 05:54:32,2019-05-13 07:17:38,54,156
65,2019-05-14 04:31:33,2019-05-24 20:49:17,156,22
65,2019-05-25 20:45:13,2019-06-18 13:30:39,22,104
65,2019-06-19 18:59:06,2019-07-31 02:55:32,104,138
65,2019-08-01 04:31:10,2019-08-13 16:30:37,138,20
65,2019-08-16 02:54:35,2019-08-28 10:29:07,20,160
65,2019-08-29 13:09:05,2019-09-15 04:57:01,160,144
65,2019-09-15 20:51:02,2019-09-17 11:53:36,144,95
65,2019-09-20 02:50:51,2019-10-07 07:30:20,95,138
65,2019-10-08 18:59:29,2019-11-04 09:53:48,138,134
65,2019-11-05 02:30:19,2019-11-30 21:46:44,134,160
66,2019-07-24 05:51:52,2019-07-24 23:52:04,22,30
66,2019-07-29 23:51:07,2019-08-04 08:46:16,30,22
66,2019-08-10 17:51:02,2019-08-27 08:50:41,22,54
66,2019-08-29 23:46:17,2019-09-06 02:42:58,54,99
66,2019-09-06 08:21:57,2019-09-07 09:07:54,99,32
66,2019-09-08 11:54:38,2019-09-19 23:47:18,99,30
66,2019-09-21 02:53:13,2019-10-08 07:31:52,30,104
66,2019-10-09 08:50:36,2019-10-19 23:55:43,104,30
66,2019-10-20 23:56:00,2019-10-30 05:39:42,30,32
66,2019-10-31 04:30:16,2019-11-18 02:30:08,32,38
67,2019-01-12 07:59:00,2019-01-14 10:56:00,121,54
67,2019-01-15 19:56:00,2019-02-03 04:56:00,54,70
67,2019-02-04 04:59:00,2019-02-17 07:53:00,70,32
67,2019-02-22 16:56:00,2019-02-27 10:57:00,32,54
67,2019-03-06 04:52:00,2019-03-19 00:49:00,54,104
67,2019-03-22 23:56:00,2019-04-03 23:26:56,104,13
67,2019-04-06 01:21:59,2019-04-20 01:21:08,13,104
67,2019-04-21 07:31:25,2019-05-03 23:43:28,104,13
67,2019-05-06 01:18:11,2019-05-15 20:56:11,13,99
67,2019-05-15 23:45:16,2019-05-16 11:45:25,99,32
67,2019-05-17 11:47:55,2019-05-22 04:31:36,32,54
67,2019-05-24 23:55:54,2019-05-30 05:56:27,54,99
67,2019-06-10 01:30:24,2019-06-24 01:25:49,99,40
67,2019-06-25 01:20:59,2019-07-06 18:47:41,40,99
67,2019-07-08 01:32:25,2019-07-15 02:44:39,99,154
67,2019-07-16 05:50:12,2019-07-24 11:33:17,154,32
67,2019-07-25 10:21:58,2019-07-25 20:49:49,32,99
67,2019-07-28 07:32:22,2019-08-03 23:52:29,99,54
67,2019-08-07 01:31:52,2019-08-12 22:56:15,54,32
67,2019-08-13 23:43:36,2019-08-18 23:54:25,32,54
67,2019-08-23 23:48:04,2019-08-30 21:42:20,54,32
67,2019-08-31 23:50:24,2019-09-05 23:43:16,32,54
67,2019-09-11 05:02:08,2019-09-18 02:51:38,54,99
67,2019-09-21 14:43:33,2019-09-22 02:19:28,99,32
67,2019-09-23 04:24:00,2019-09-30 01:31:41,32,54
67,2019-10-05 23:59:35,2019-10-20 16:31:33,54,104
67,2019-10-21 20:57:43,2019-11-07 02:26:43,104,149
67,2019-11-08 21:55:39,2019-11-19 21:54:21,149,99
67,2019-11-21 03:42:29,2019-11-21 15:57:47,99,32
67,2019-11-22 17:31:46,2019-12-02 03:56:25,32,34
67,2019-12-03 06:46:11,2019-12-05 21:47:52,34,70
68,2019-01-08 13:58:00,2019-01-21 04:58:00,104,168
68,2019-01-23 01:54:00,2019-02-08 19:47:00,168,104
68,2019-02-09 22:44:00,2019-02-27 16:57:00,104,149
68,2019-03-01 01:59:00,2019-03-14 12:52:00,149,104
68,2019-03-15 15:56:00,2019-03-29 09:56:21,104,90
68,2019-04-01 00:56:00,2019-04-02 21:48:56,90,54
68,2019-04-03 22:21:06,2019-04-19 13:18:32,54,104
68,2019-04-20 16:30:12,2019-05-03 05:52:37,104,168
68,2019-05-11 07:14:51,2019-05-25 16:27:57,168,104
68,2019-05-26 20:49:44,2019-06-10 06:32:56,104,90
68,2019-06-14 23:48:58,2019-06-16 21:03:10,90,54
68,2019-06-17 20:43:28,2019-06-19 11:48:24,54,90
68,2019-06-26 04:25:26,2019-07-11 08:45:37,90,104
68,2019-07-12 11:51:06,2019-07-24 20:49:16,104,54
68,2019-07-25 20:50:37,2019-08-07 17:47:30,54,104
68,2019-08-08 16:29:30,2019-08-22 01:23:00,104,54
68,2019-08-22 20:57:07,2019-09-05 04:31:32,54,104
68,2019-09-06 08:56:41,2019-09-17 01:26:34,104,90
68,2019-09-20 22:07:26,2019-09-22 23:51:36,90,54
68,2019-09-23 23:30:48,2019-09-26 22:46:15,54,90
68,2019-10-03 20:52:29,2019-10-16 13:30:44,90,104
68,2019-10-17 17:59:10,2019-10-29 23:47:32,104,54
68,2019-10-30 20:55:35,2019-11-01 08:42:32,54,90
68,2019-11-03 05:05:55,2019-11-08 20:18:56,90,34
68,2019-11-10 00:58:40,2019-11-25 08:30:31,34,104
69,2019-01-06 04:59:00,2019-01-20 07:47:00,14,104
69,2019-01-21 04:47:00,2019-01-31 07:46:00,104,14
69,2019-02-01 07:59:00,2019-02-13 04:46:00,14,104
69,2019-02-14 01:54:00,2019-02-25 04:24:00,104,149
69,2019-02-27 18:59:00,2019-03-10 19:47:00,149,104
69,2019-03-12 00:57:00,2019-03-24 09:57:00,104,14
69,2019-03-26 03:59:00,2019-04-10 06:24:15,14,104
69,2019-04-11 07:16:17,2019-04-23 07:03:12,104,149
69,2019-04-24 22:27:49,2019-05-05 13:29:35,149,104
69,2019-05-07 11:53:17,2019-05-17 05:49:53,104,14
69,2019-05-17 23:43:54,2019-05-28 23:46:55,14,104
69,2019-05-29 23:47:18,2019-06-09 07:12:00,104,14
69,2019-06-09 18:42:15,2019-06-21 14:52:40,14,104
69,2019-08-11 01:32:10,2019-08-22 23:44:38,104,14
69,2019-08-23 23:48:06,2019-08-26 01:05:19,14,34
69,2019-08-26 02:49:25,2019-09-06 18:57:29,34,104
69,2019-09-07 17:45:28,2019-09-17 20:54:56,104,14
69,2019-09-18 20:56:54,2019-09-30 01:31:46,14,104
69,2019-10-01 04:31:09,2019-10-11 23:41:00,104,14
69,2019-10-12 20:46:37,2019-10-23 20:57:30,14,104
69,2019-10-24 23:49:48,2019-11-04 09:51:22,104,14
69,2019-11-04 21:53:58,2019-11-06 08:29:13,14,34
69,2019-11-06 09:50:12,2019-11-18 17:31:50,34,104
70,2019-01-10 21:57:00,2019-01-22 04:51:00,104,149
70,2019-01-24 01:59:00,2019-02-07 10:42:00,149,104
70,2019-02-08 10:46:00,2019-02-19 04:55:00,104,14
70,2019-02-20 04:59:00,2019-03-04 04:56:00,14,104
70,2019-03-05 07:52:00,2019-03-16 05:28:00,104,149
70,2019-03-18 08:47:00,2019-04-02 04:17:41,149,104
70,2019-04-03 01:25:16,2019-04-15 01:18:26,104,149
70,2019-04-17 01:13:04,2019-04-28 03:30:34,149,104
70,2019-04-28 20:51:34,2019-05-11 07:14:43,104,149
70,2019-05-12 13:14:52,2019-05-22 04:30:35,149,54
70,2019-06-19 08:43:13,2019-06-29 23:46:30,54,104
70,2019-07-01 13:31:30,2019-07-11 20:46:23,104,14
70,2019-07-12 20:46:22,2019-07-22 16:30:53,14,104
70,2019-07-23 17:43:53,2019-08-03 20:41:35,104,14
70,2019-08-04 11:50:34,2019-08-16 02:54:36,14,104
70,2019-08-17 01:30:41,2019-08-29 01:23:45,104,149
70,2019-08-30 20:43:22,2019-09-13 04:58:19,149,104
70,2019-09-14 04:59:59,2019-09-25 02:38:57,104,14
70,2019-09-26 01:24:13,2019-09-27 14:52:11,14,34
70,2019-09-27 16:31:12,2019-10-08 10:29:15,34,104
70,2019-10-09 10:31:33,2019-10-20 01:20:12,104,149
70,2019-10-21 20:57:46,2019-11-02 16:31:37,149,104
70,2019-11-03 18:59:27,2019-11-14 06:47:49,104,14
70,2019-11-15 00:37:52,2019-11-26 12:48:02,14,104
70,2019-11-27 14:30:39,2019-12-11 06:43:43,104,149
71,2019-02-19 01:59:00,2019-05-10 07:28:17,34,72
71,2019-05-16 23:46:40,2019-05-28 05:46:33,72,104
71,2019-06-11 04:32:54,2019-06-25 01:25:02,104,13
71,2019-06-26 02:54:50,2019-07-08 02:54:29,13,32
71,2019-07-09 04:31:23,2019-07-18 17:46:44,32,38
71,2019-07-19 23:40:47,2019-07-31 23:53:35,38,104
71,2019-08-01 23:55:43,2019-08-20 02:15:08,104,13
71,2019-08-22 04:22:57,2019-09-01 14:53:42,13,104
71,2019-09-02 17:45:37,2019-09-18 20:54:48,104,34
71,2019-09-19 02:49:28,2019-09-23 22:47:26,34,75
71,2019-09-25 05:45:59,2019-10-05 07:56:01,75,32
71,2019-10-06 08:48:45,2019-10-21 23:42:17,32,70
71,2019-10-23 01:31:11,2019-11-03 05:31:54,70,104
71,2019-11-04 08:53:15,2019-11-21 21:51:24,104,70
71,2019-11-22 21:51:58,2019-12-13 00:47:08,70,104
71,2019-12-14 00:49:56,2019-12-24 19:27:13,104,76
72,2019-01-08 07:56:00,2019-01-18 04:47:00,104,14
72,2019-01-19 04:36:00,2019-02-04 15:48:00,14,104
72,2019-02-05 04:42:00,2019-02-16 01:51:00,104,14
72,2019-02-17 01:59:00,2019-03-01 04:39:00,14,104
72,2019-03-02 04:55:00,2019-03-12 03:50:00,104,14
72,2019-03-13 03:58:00,2019-03-22 23:53:00,14,104
72,2019-03-23 21:45:00,2019-04-03 23:46:53,104,149
72,2019-04-05 18:48:53,2019-04-08 01:10:57,149,34
72,2019-04-08 04:15:21,2019-04-20 01:32:03,34,104
72,2019-04-21 04:31:36,2019-05-01 22:31:08,104,149
72,2019-05-03 20:44:38,2019-05-15 23:45:09,149,104
72,2019-05-17 01:33:04,2019-05-28 04:21:12,104,14
72,2019-05-28 23:41:51,2019-06-07 16:32:31,14,104
72,2019-07-07 18:59:44,2019-07-20 02:45:15,104,149
72,2019-07-21 20:48:19,2019-08-01 13:29:25,149,104
72,2019-08-02 14:53:48,2019-08-12 02:53:14,104,34
72,2019-08-12 22:50:15,2019-08-14 08:39:12,34,14
72,2019-08-14 20:42:12,2019-08-24 23:49:14,14,104
72,2019-08-25 23:53:23,2019-09-05 05:50:34,104,14
72,2019-09-05 17:50:34,2019-09-19 02:48:49,14,104
72,2019-09-20 04:28:34,2019-09-30 01:45:56,104,14
72,2019-10-01 17:54:21,2019-10-14 01:29:27,14,104
72,2019-10-15 04:30:29,2019-10-26 02:43:11,104,14
72,2019-10-26 23:33:08,2019-10-28 23:51:53,14,34
72,2019-10-29 04:30:53,2019-11-08 09:57:10,34,104
72,2019-11-09 12:44:33,2019-11-22 02:24:43,104,149
72,2019-11-23 18:57:42,2019-12-05 08:30:38,149,104
72,2019-12-06 09:46:17,2019-12-17 03:45:07,104,14
73,2019-02-24 22:53:00,2019-03-10 06:56:00,63,100
73,2019-03-11 12:57:00,2019-03-23 03:48:00,100,76
73,2019-03-24 09:36:00,2019-04-01 04:12:29,76,156
73,2019-04-03 00:00:08,2019-04-14 01:16:54,156,14
73,2019-04-15 01:16:56,2019-04-20 07:25:54,14,154
73,2019-04-21 00:55:38,2019-05-03 16:18:29,154,156
73,2019-05-05 01:31:34,2019-05-15 07:31:17,156,7
73,2019-05-15 18:59:59,2019-05-16 23:23:01,7,154
73,2019-05-17 07:29:37,2019-05-26 20:48:20,154,32
73,2019-06-20 20:48:39,2019-06-21 03:42:47,32,99
73,2019-07-19 04:29:56,2019-07-25 05:43:58,99,54
73,2019-08-02 02:53:00,2019-08-09 17:55:24,54,92
73,2019-08-12 07:40:35,2019-08-22 21:04:07,92,13
73,2019-08-23 23:48:05,2019-09-03 04:31:44,13,100
73,2019-09-07 07:30:03,2019-10-05 08:05:40,100,104
73,2019-10-05 20:53:35,2019-11-10 03:57:37,104,138
73,2019-11-12 17:30:43,2019-11-26 02:30:03,138,27
73,2019-11-27 05:31:16,2019-12-14 08:29:26,27,138
73,2019-12-17 18:56:17,2019-12-31 03:54:41,138,15
74,2019-01-17 19:46:00,2019-02-10 23:31:00,138,55
74,2019-02-15 09:25:00,2019-03-27 06:26:00,55,99
74,2019-04-05 06:00:45,2019-04-05 18:02:44,99,32
74,2019-04-06 22:22:17,2019-04-17 01:12:43,32,98
74,2019-04-17 22:26:14,2019-05-05 01:28:34,98,100
74,2019-05-27 01:29:13,2019-05-30 06:03:52,100,32
74,2019-05-31 17:57:21,2019-06-12 05:53:00,32,100
74,2019-06-16 01:29:32,2019-06-21 05:42:52,100,54
74,2019-06-22 17:44:35,2019-08-04 01:11:47,54,104
74,2019-08-05 04:31:33,2019-08-16 23:51:00,104,13
74,2019-08-19 01:19:36,2019-08-31 23:49:24,13,99
74,2019-09-01 02:54:30,2019-09-02 08:39:49,99,32
74,2019-09-03 10:23:38,2019-09-13 20:48:38,32,22
74,2019-09-14 20:51:17,2019-09-28 11:50:18,22,104
74,2019-09-29 10:31:26,2019-10-19 02:40:29,104,13
74,2019-10-23 01:31:00,2019-11-18 20:19:41,13,55
74,2019-11-19 17:39:21,2019-12-16 02:28:39,55,40
74,2019-12-16 21:53:00,2019-12-26 15:42:12,40,177
75,2019-08-28 02:45:15,2019-09-21 20:44:33,72,54
75,2019-09-25 23:43:54,2019-11-05 21:57:22,54,104
75,2019-11-07 14:32:43,2019-11-20 21:08:39,104,149
75,2019-11-22 00:57:08,2019-12-06 18:55:24,149,104
75,2019-12-07 21:48:25,2019-12-18 20:55:52,104,149
76,2019-01-11 07:59:00,2019-01-26 18:42:00,13,104
76,2019-01-27 13:56:00,2019-02-07 04:47:00,104,54
76,2019-02-09 04:50:00,2019-02-20 08:22:00,54,73
76,2019-02-21 07:39:00,2019-03-04 11:51:00,73,98
76,2019-03-06 04:54:00,2019-03-12 09:58:00,98,92
76,2019-03-13 06:58:00,2019-03-18 07:55:00,92,7
76,2019-03-18 12:00:00,2019-03-28 14:31:00,7,32
76,2019-03-29 09:39:00,2019-04-11 03:28:07,32,76
76,2019-04-11 18:52:10,2019-04-23 01:31:44,76,104
76,2019-04-24 01:30:53,2019-05-05 07:29:10,104,76
76,2019-05-06 01:20:09,2019-05-16 23:44:40,76,104
76,2019-05-17 20:50:42,2019-05-30 17:58:35,104,149
76,2019-05-31 20:57:01,2019-06-19 20:43:25,149,63
76,2019-06-21 02:55:53,2019-07-06 09:32:02,63,59
76,2019-07-06 10:59:06,2019-07-21 18:59:00,59,63
76,2019-07-22 20:46:59,2019-08-07 00:11:29,63,59
76,2019-08-07 04:26:37,2019-08-25 20:46:16,59,63
76,2019-08-26 23:53:31,2019-09-12 08:45:38,63,54
76,2019-11-02 16:30:06,2019-11-20 09:46:59,54,100
76,2019-11-25 06:56:59,2019-12-06 21:40:25,100,63
77,2019-01-02 16:56:00,2019-01-12 07:47:00,104,14
77,2019-01-14 04:59:00,2019-01-25 21:48:00,14,104
77,2019-01-27 01:57:00,2019-02-09 04:33:00,104,149
77,2019-02-11 01:59:00,2019-02-24 10:58:00,149,104
77,2019-02-25 16:45:00,2019-03-07 07:45:00,104,14
77,2019-03-08 07:59:00,2019-03-19 17:41:00,14,104
77,2019-03-20 18:48:00,2019-03-30 20:40:36,104,14
77,2019-03-31 22:22:40,2019-04-13 22:21:08,14,104
77,2019-04-14 22:16:58,2019-04-27 01:15:36,104,14
77,2019-04-27 17:48:35,2019-05-09 16:31:56,14,104
77,2019-05-10 18:57:15,2019-05-21 01:22:55,104,14
77,2019-05-21 20:53:17,2019-06-04 02:52:23,14,104
77,2019-06-05 05:51:58,2019-06-15 10:15:12,104,14
77,2019-06-16 01:18:53,2019-06-27 20:51:29,14,104
77,2019-06-28 23:51:22,2019-07-10 07:17:25,104,149
77,2019-07-11 16:26:02,2019-07-25 18:58:45,149,104
77,2019-07-26 20:49:44,2019-08-07 01:03:17,104,149
77,2019-08-08 20:54:49,2019-08-21 16:32:27,149,104
77,2019-08-22 17:54:45,2019-09-02 08:43:55,104,14
77,2019-09-02 17:44:22,2019-09-16 05:17:43,14,104
77,2019-09-17 04:30:27,2019-09-28 01:26:23,104,149
77,2019-09-29 18:54:42,2019-10-11 11:57:57,149,104
77,2019-10-12 11:59:29,2019-10-22 23:24:02,104,149
77,2019-10-24 18:44:52,2019-10-26 23:49:10,149,34
77,2019-10-27 08:43:09,2019-11-06 00:56:55,34,104
77,2019-11-07 02:31:14,2019-11-18 21:49:02,104,14
77,2019-11-19 15:56:00,2019-12-01 15:55:40,14,104
